service_id,name,platform,service_type,category,rate_twd,rate_usd,min,max,refill,cancel,dripfeed,currency
30196,TikTok Likes [ Max 5M ] | LQ Accounts | 90 Days ♻️ | Instant Start | Day 200K 🚀,TikTok,Likes/Reactions,Tiktok Likes  [ Cheapest 💥 ] ᴺᴱᵂ,0.5088,0.0159,10,5000000,Yes,No,No,USD
30197,TikTok Likes [ Max 5M ] | LQ Accounts | 365 Days ♻️ | Instant Start | Day 200K 🚀,TikTok,Likes/Reactions,Tiktok Likes  [ Cheapest 💥 ] ᴺᴱᵂ,0.544,0.017,10,5000000,Yes,No,No,USD
30198,TikTok Likes [ Max 5M ] | LQ Accounts | Lifetime ♻️ | Instant Start | Day 200K 🚀,TikTok,Likes/Reactions,Tiktok Likes  [ Cheapest 💥 ] ᴺᴱᵂ,0.5792,0.0181,10,5000000,Yes,No,No,USD
30211,Youtube Subscribe [100K] [7 Day Refill] [Instant Superfast],YouTube,Other,Youtube Subscribe,141.7472,4.4296,10,100000,Yes,No,No,USD
30212,Youtube Community Like [100K] [30 Day Refill]⛔,YouTube,Likes/Reactions,Youtube Others,28.352,0.886,10,100000,No,Yes,No,USD
30213,Facebook Post Likes [USA] [Insights Europe] [High Quality] [30 Days Refill] [100K] [Instant],Facebook,Likes/Reactions,Facebook USA / EU Services,200.928,6.279,10,100000,No,No,No,USD
30216,Facebook Group Members [USA] [Insights Europe] [High Quality] [30 Days Refill] [100K] [Instant],Facebook,Followers/Subscribers,Facebook USA / EU Services,218.2912,6.8216,10,100000,No,No,No,USD
30214,Facebook Page Followers [USA] [Insights Europe] [High Quality] [30 Days Refill] [100K] [Instant],Facebook,Followers/Subscribers,Facebook USA / EU Services,287.04,8.97,10,100000,No,No,No,USD
30215,Facebook Profile Followers [USA] [Insights Europe] [High Quality] [30 Days Refill] [100K] [Instant],Facebook,Followers/Subscribers,Facebook USA / EU Services,287.04,8.97,10,100000,No,No,No,USD
30217,Facebook Post Reactions [💗 LOVE] [50K],Facebook,Likes/Reactions,Facebook Organic Post Like - Reactions,16.656,0.5205,10,50000,No,No,No,USD
30218,Facebook Post Reactions [🥰 CARE] [50K],Facebook,Likes/Reactions,Facebook Organic Post Like - Reactions,16.656,0.5205,10,50000,No,No,No,USD
30219,Facebook Post Reactions [😡 ANGRY] [50K],Facebook,Likes/Reactions,Facebook Organic Post Like - Reactions,16.656,0.5205,10,50000,No,No,No,USD
30220,Facebook Post Reactions [😂 HAHA][50K],Facebook,Likes/Reactions,Facebook Organic Post Like - Reactions,16.656,0.5205,10,50000,No,No,No,USD
30221,Facebook Post Reactions [😮 WOW] [50K],Facebook,Likes/Reactions,Facebook Organic Post Like - Reactions,16.656,0.5205,10,50000,No,No,No,USD
30222,Facebook Post Reactions [😥 SAD] [50K],Facebook,Likes/Reactions,Facebook Organic Post Like - Reactions,16.656,0.5205,10,50000,No,No,No,USD
30224,Instagram USA Likes [10K] [Instant - Fast] [R30],Instagram,Likes/Reactions,NEW - Instagram USA Services,14.176,0.443,10,10000,No,No,No,USD
30223,Instagram USA Follower [10K] [Instant - Fast] [R30],Instagram,Followers/Subscribers,NEW - Instagram USA Services,88.592,2.7685,10,10000,No,No,No,USD
30225,Instagram Korean Likes [Real Exclusive] [1K/D] [Instant] [50K],Instagram,Likes/Reactions,Instagram Korean Services,105.9584,3.3112,10,50000,No,No,No,USD
30226,Instagram Korean Likes [Real Exclusive] [30 Days Refill] [1K/D] [Instant][50K],Instagram,Likes/Reactions,Instagram Korean Services,132.1824,4.1307,10,50000,No,No,No,USD
30227,Instagram Korean Followers [Real Exclusive] [1K/D] [Instant] [50K],Instagram,Followers/Subscribers,Instagram Korean Services,1320.3776,41.2618,10,50000,No,No,No,USD
30228,Instagram Followers [Old Accounts] [30 Days Refill] [250K/D] [0-1 Hour Start],Instagram,Followers/Subscribers,Instagram Follower,105.248,3.289,10,1000000,No,No,No,USD
30229,Instagram Like High Quality High Drop HOUR 10K Speed [Max 20K] ⛔,Instagram,Likes/Reactions,Instagram Like,5.6704,0.1772,1,10000000,No,Yes,No,USD
30230,Instagram Real Likes [High Quality] [No Refill] [250K/D] [0-1 Hour Start],Instagram,Likes/Reactions,Instagram Like,14.176,0.443,10,1000000,No,No,No,USD
30231,Instagram Power Like High Drop Hour 10K Speed  [Max 50K] ⛔,Instagram,Likes/Reactions,Instagram Like,14.176,0.443,1,10000000,No,Yes,No,USD
30232,Instagram Real Likes [High Quality] [30 Day Refill] [250K/D] [0-1 Hour Start],Instagram,Likes/Reactions,Instagram Like,15.9488,0.4984,10,1000000,No,No,No,USD
30233,Instagram  Real Like SUPERFAST [500K]⛔,Instagram,Likes/Reactions,Instagram Like,15.9488,0.4984,1,10000000,No,Yes,No,USD
30245,Instagram Comment Like With Linkl[20K],Instagram,Likes/Reactions,Instagram Comment - Comment Like,88.592,2.7685,10,20000,No,No,No,USD
30246,Instagram Comment Like With Username [20K],Instagram,Likes/Reactions,Instagram Comment - Comment Like,88.592,2.7685,10,20000,No,No,No,USD
30247,Instagram Random Emoji Comment 🙌👏😢😍😮😂🔥❤️[20K],Instagram,Likes/Reactions,Instagram Comment - Comment Like,212.6208,6.6444,1,20000,No,No,No,USD
30248,Instagram Comments - Negative Emoji (RANDOM) 🤬😡😠😤😮‍💨🙄😒💩👿😈🤡🖕[20K],Instagram,Likes/Reactions,Instagram Comment - Comment Like,212.6208,6.6444,10,20000,No,No,No,USD
30249,Instagram INDIA Real Likes [50K] [30 Day Refill] [Instant Superfast]💧♻️,Instagram,Likes/Reactions,Instagram Like [Targeted],49.6128,1.5504,10,30000,No,No,No,USD
30250,Instagram INDIA Real Likes [100K] [60 Day Refill] [Instant Superfast]💧♻️,Instagram,Likes/Reactions,Instagram Like [Targeted],53.1552,1.6611,10,30000,No,No,No,USD
30251,Instagram INDIA Women Real Likes [5K] [30 Day Refill] [Instant Superfast]💧♻️,Instagram,Likes/Reactions,Instagram Like [Targeted],62.016,1.938,10,3000,No,No,No,USD
30266,TikTok Follower [100K] [INSTANT]][No Refill] ⛔,TikTok,Followers/Subscribers,TikTok Follower,42.5248,1.3289,50,5000000,No,No,No,USD
30267,TikTok Follower [175K] [INSTANT] [30 Day Refill] ⛔♻️,TikTok,Followers/Subscribers,TikTok Follower,47.84,1.495,50,5000000,Yes,No,No,USD
30268,TikTok Follower [500K] [Instant- 10K / Day][No Refill] ⛔,TikTok,Followers/Subscribers,TikTok Follower,52.0928,1.6279,50,5000000,No,No,No,USD
30269,TikTok Cheap Follower [50K] [Instant] [5K / Day][No Refill] ⛔,TikTok,Followers/Subscribers,TikTok Follower,55.2832,1.7276,50,5000000,No,No,No,USD
30270,TikTok Follower [5M] [Instant - 5K / Day] [No Refill] ⛔,TikTok,Followers/Subscribers,TikTok Follower,55.2832,1.7276,50,5000000,No,No,No,USD
30271,TikTok Like [50K] [Instant Superfast][No Refill] ⛔,TikTok,Likes/Reactions,TikTok Like,7.7984,0.2437,10,50000,No,Yes,No,USD
30272,TikTok Like [50K] [Instant - 10K / Day] [No Refill]⛔,TikTok,Likes/Reactions,TikTok Like,8.5056,0.2658,10,50000,No,Yes,No,USD
30273,TikTok Like [25K] [INSTANT] [FAST][30 Day Refill] ⛔♻️,TikTok,Likes/Reactions,TikTok Like,24.8064,0.7752,10,25000,No,Yes,No,USD
30364,Facebook Post Reaction [ Like 👍 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30365,Facebook Post Reaction [ Love ❤️ ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30366,Facebook Post Reaction [ Care 🤗 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30367,Facebook Post Reaction [ Haha 😄 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30368,Facebook Post Reaction [ Wow 😲 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30369,Facebook Post Reaction [ Sad 😥 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30370,Facebook Post Reaction [ Angry 🤬 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30454,Facebook Post Reaction [ Like 👍 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30455,Facebook Post Reaction [ Love ❤️ ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30456,Facebook Post Reaction [ Care 🤗 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30457,Facebook Post Reaction [ Haha 😄 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30458,Facebook Post Reaction [ Wow 😲 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30459,Facebook Post Reaction [ Sad 😥 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30460,Facebook Post Reaction [ Angry 🤬 ] [ Max 5M ] | Cancel Enable | No Refill ⚠️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ] ᴺᴱᵂ,2.6784,0.0837,10,5000000,No,No,No,USD
30464,Facebook Post Reaction [ Haha 😄 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30465,Facebook Post Reaction [ Wow 😲 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30466,Facebook Post Reaction [ Sad 😥 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30467,Facebook Post Reaction [ Angry 🤬 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30371,Facebook Post Reaction [ Like 👍 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30372,Facebook Post Reaction [ Love ❤️ ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30373,Facebook Post Reaction [ Care 🤗 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30374,Facebook Post Reaction [ Haha 😄 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30375,Facebook Post Reaction [ Wow 😲 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30376,Facebook Post Reaction [ Sad 😥 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30377,Facebook Post Reaction [ Angry 🤬 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30461,Facebook Post Reaction [ Like 👍 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30462,Facebook Post Reaction [ Love ❤️ ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30463,Facebook Post Reaction [ Care 🤗 ] [ Max 5M ] | Cancel Enable | 30 Days ♻️ | Day 200K,Facebook,Likes/Reactions,Facebook Post Reactions [ Worldwide 🌍 ]  [ Refill Button Working ♻️ ] ᴺᴱᵂ,2.7488,0.0859,10,5000000,Yes,No,No,USD
30468,Facebook Post Reaction [ Like 👍 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30469,Facebook Post Reaction [ Love ❤️ ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30470,Facebook Post Reaction [ Care 🤗 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30471,Facebook Post Reaction [ Wow 😲 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30472,Facebook Post Reaction [ Haha 😂 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30473,Facebook Post Reaction [ Sad 😥 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30474,Facebook Post Reaction [ Angry 🤬 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30378,Facebook Post Reaction [ Like 👍 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30379,Facebook Post Reaction [ Love ❤️ ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30380,Facebook Post Reaction [ Care 🤗 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30381,Facebook Post Reaction [ Wow 😲 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30382,Facebook Post Reaction [ Haha 😂 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30383,Facebook Post Reaction [ Sad 😥 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30384,Facebook Post Reaction [ Angry 🤬 ] [ Max 50K ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data ] ᴺᴱᵂ,2.768,0.0865,10,50000,No,Yes,No,USD
30475,Facebook Post Reaction [ Like 👍 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30476,Facebook Post Reaction [ Love ❤️ ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30477,Facebook Post Reaction [ Wow 😲 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30478,Facebook Post Reaction [ Haha 😂 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30479,Facebook Post Reaction [ Care 🤗 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30480,Facebook Post Reaction [ Sad 😥 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30481,Facebook Post Reaction [ Angry 🤬 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30385,Facebook Post Reaction [ Like 👍 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30386,Facebook Post Reaction [ Love ❤️ ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30387,Facebook Post Reaction [ Wow 😲 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30388,Facebook Post Reaction [ Haha 😂 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30389,Facebook Post Reaction [ Care 🤗 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30390,Facebook Post Reaction [ Sad 😥 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30391,Facebook Post Reaction [ Angry 🤬 ] [ Max 50K ] | Cancel Enable | 30 Days ♻️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Page Data With Refill ] ᴺᴱᵂ,3.3216,0.1038,100,50000,Yes,Yes,No,USD
30482,Facebook Post Reaction [ 👍❤️ ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30483,Facebook Post Reaction [ 👍❤️🥰 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30484,Facebook Post Reaction [ 👍❤️🥰😆 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30485,Facebook Post Reaction [ 👍❤️🥰😆😮 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30486,Facebook Post Reaction [ 👍❤️🥰😆😮😭 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30487,Facebook Post Reaction [ 👍❤️🥰😆😮😭😡 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30392,Facebook Post Reaction [ 👍❤️ ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30393,Facebook Post Reaction [ 👍❤️🥰 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30394,Facebook Post Reaction [ 👍❤️🥰😆 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30395,Facebook Post Reaction [ 👍❤️🥰😆😮 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30396,Facebook Post Reaction [ 👍❤️🥰😆😮😭 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30397,Facebook Post Reaction [ 👍❤️🥰😆😮😭😡 ] [ Max 1M ] | Cancel Enable | No Refill ⚠️ | Day 10K,Facebook,Likes/Reactions,Facebook Post Reactions [ Provider ] [ Mixed Server - Page Data ] ᴺᴱᵂ,3.0208,0.0944,10,1000000,No,Yes,No,USD
30488,Instagram Followers [ Max 100K ] | Old Accounts +Posts | Low Drop | No Refill ⚠️ | Instant Start | Day 100K 🚀,Instagram,Followers/Subscribers,Instagram Followers [ Real - Mix Data ] [ Very Cheap ] [ Provider ] ᴺᴱᵂ,8.2464,0.2577,100,100000,No,No,No,USD
30398,Instagram Followers [ Max 100K ] | Old Accounts +Posts | Low Drop | No Refill ⚠️ | Instant Start | Day 100K 🚀,Instagram,Followers/Subscribers,Instagram Followers [ Real - Mix Data ] [ Very Cheap ] [ Provider ] ᴺᴱᵂ,8.2464,0.2577,100,100000,No,No,No,USD
30489,Instagram Followers [ Max 100K ] | Old Accounts +Posts | Low Drop | 30 Days ♻️ | Instant Start | Day 100K 🚀,Instagram,Followers/Subscribers,Instagram Followers [ Real - Mix Data ] [ Very Cheap ] [ Provider ] ᴺᴱᵂ,10.1248,0.3164,100,100000,Yes,No,No,USD
30399,Instagram Followers [ Max 100K ] | Old Accounts +Posts | Low Drop | 30 Days ♻️ | Instant Start | Day 100K 🚀,Instagram,Followers/Subscribers,Instagram Followers [ Real - Mix Data ] [ Very Cheap ] [ Provider ] ᴺᴱᵂ,10.1248,0.3164,100,100000,Yes,No,No,USD
